Date,XLF,XLE,XLU,XLI,XLP,XLK,XLV,XLB,XLY,XRT,XOP,XHB
2021-01-04,5.030845237650706e-19,3.179486744310559e-18,0.09820689787113704,0.0,0.37224298490050584,0.049700505726205726,0.37585683313413265,0.04901108188918379,0.053724766498044314,0.0,0.001256929980790802,0.0
2021-01-05,0.0,0.0,0.11451759732180987,0.0,0.3568508566970885,0.06663663983289617,0.35548362339219153,0.04100519376872318,0.06402861740922612,0.0,0.0014774715780645391,2.2742797055233105e-18
2021-01-06,4.252508443182169e-18,0.0,0.14282752342813035,1.9625690022103143e-18,0.3660262635330712,0.04833119000092425,0.35398238142524274,0.03225475790769308,0.05602699565491844,0.0,0.0005508880500199303,2.1995527862131912e-18
2021-01-07,9.275048453557508e-19,1.0274050734545115e-18,0.07266989103524098,0.0,0.46055101560609196,0.0072761230162292955,0.4328788542567926,0.014150439232844873,0.01247367685280037,0.0,4.260264376228006e-18,0.0
2021-01-08,1.0980131671361227e-17,0.0,0.061063857303844414,0.0,0.47465732521946685,0.012937058970556227,0.4377845162650871,0.0012695486287329137,0.012287693612312635,0.0,0.0,0.0
2021-01-11,5.516043350727478e-18,0.0,0.010812389871775616,0.0,0.46967732125183276,0.0,0.4424814940108725,0.054728364136848916,0.022300430728670412,0.0,2.554423495359552e-18,2.3915118683153252e-17
2021-01-12,0.0,0.0,0.1446906482665741,0.0,0.3871917465973259,2.7755575615628914e-17,0.3567271899600567,0.06707896946429387,0.04431144571174937,0.0,0.0,4.662827502237075e-18
2021-01-13,0.0,0.0,0.18377073676217237,3.742106595424754e-18,0.39374876556076144,6.938893903907228e-18,0.3452722658944975,0.04572085295369538,0.031487378828873314,1.0031387918538132e-17,0.0,0.0
2021-01-14,0.0,5.289545589027287e-18,0.1837252989526199,7.719802000549929e-18,0.40174684334002275,0.0,0.35849291372183345,0.033405518345057554,0.02262942564046634,9.992033807942721e-18,4.993195704189925e-18,0.0
2021-01-15,3.0052190813885252e-18,0.0,0.13711176013257548,0.0,0.4127552480020093,0.008010718612286378,0.38886992019842764,0.033275008466456486,0.01997734458824483,4.693039708327644e-18,2.0849863376313273e-18,0.0
2021-01-19,2.9047428921621883e-18,0.0,0.17528805378582,0.0,0.3598388410776322,0.057601660379858935,0.3371943519461305,0.03013801514979675,0.03993907766076141,5.842280062989724e-18,5.335670557362862e-19,0.0
2021-01-20,0.0,1.869920711486846e-18,0.1419268698873088,4.4823863567815575e-18,0.3677867172900133,0.056250926774548585,0.35044157050672137,0.04282201672420544,0.04054310969971942,0.0,0.00022878911748325337,3.7214504328182026e-18
2021-01-21,1.0884320216105834e-18,0.0,0.15243258535173218,9.000138180391333e-18,0.38184541929292265,0.057292905754822335,0.35231120535265753,0.022679108790076168,0.03343877545778917,1.3663069279089915e-18,0.0,0.0
2021-01-22,5.455479591408202e-19,2.0748850127770118e-18,0.15522256654875366,5.3543868991802e-18,0.3630453946797698,0.058680099619601134,0.3453915031862282,0.03713992317383287,0.04015756495485448,1.053996280657339e-18,0.00036294783695993817,1.2391690221946182e-19
2021-01-25,0.0,0.0,0.12062793317936621,0.0,0.3625188122232707,0.05367259942028709,0.35984301332594004,0.043568448618222,0.0464383701818346,2.4013000682252244e-20,0.013330823051079315,0.0
2021-01-26,1.0549348051894503e-18,2.3631514157566877e-19,0.11881616285867797,2.5513304522501117e-18,0.36780769341568825,0.0531905594421619,0.35166090451054144,0.049597739528183346,0.044503267399650805,0.0,0.014423672845096278,1.786084206984282e-18
2021-01-27,0.0,1.383751808908007e-19,0.09467563325016372,1.2519503219696901e-18,0.36915995617037106,0.058794025580414674,0.36027536900541846,0.0637743822301237,0.040765075394169584,0.0,0.012223539928611311,0.00033201844072755504
2021-01-28,0.0,0.0,0.12090900637236676,6.273020318393871e-19,0.39301569013811305,0.04686218440831699,0.37626655696206485,0.04574796663710651,0.017198595482031877,1.3783672752765665e-18,0.0,3.472158657345694e-18
2021-01-29,0.0,0.0,0.113791594982852,0.0,0.38663019294175893,0.06172623737954122,0.3765381351151282,0.04688776572880523,0.0143503141417867,0.0,7.575971012782691e-05,1.4087650664319061e-18
2021-02-01,1.177420113097099e-17,0.0,0.02497177578399292,9.819662937348402e-18,0.4412927182540528,0.0392184121113602,0.4426729847509071,0.0498456956662495,0.001998413433437308,2.4463778281162755e-18,8.778435009139843e-19,5.976260191609121e-18
2021-02-02,1.274694529814771e-17,0.0,0.0,0.0,0.4095984850232678,0.0543428865997207,0.4414511383295743,0.0770651659333978,0.01754232411403956,1.2673994594007595e-17,0.0,0.0
2021-02-03,0.0,8.396019931668033e-18,1.6202980013903713e-17,2.5904591148940754e-17,0.4375807821149779,0.030603289200572675,0.46443910087602824,0.06737682780842112,0.0,0.0,0.0,1.986139385609027e-18
2021-02-04,8.291319319100726e-18,4.825981271238572e-18,0.0,2.6731245420318137e-18,0.3956969295740518,0.08496322961340938,0.40848481528521796,0.09219269953012028,0.018662325997200725,9.93079822838427e-18,0.0,0.0
2021-02-05,2.985314448027057e-19,1.2189290002881837e-18,0.0357443595786084,4.7233343139696776e-18,0.3696801126902038,0.09667041509889196,0.38537529219941025,0.09686046631593392,0.0156693541169517,0.0,2.7260753390356402e-19,1.4479472032200583e-17
2021-02-08,0.0,2.2965525186383163e-18,0.0695823261728385,0.0,0.36555704516132176,0.09468915795634884,0.3698698178547533,0.0985830852387214,0.0017185676160160375,1.9814555924999804e-18,0.0,1.3273641813990122e-18
