Date,XLF,XLE,XLU,XLI,XLP,XLK,XLV,XLB,XLY,XRT,XOP,XHB
2021-02-10,0.0,2.2067741043076244e-17,0.1615943976678036,0.19416720163990553,0.44225165071227485,2.2809806567920367e-18,0.20198674998001603,0.0,0.0,1.6068310333218986e-17,0.0,0.0
2021-02-11,0.0,6.917209860457518e-17,0.1741055986517752,0.13439913715134535,0.32829264086534227,0.0,0.19328167216620212,0.0,0.0,0.0,0.0,0.16992095116533523
2021-02-12,1.7527003651933516e-17,0.0,0.15699923041481567,0.1568305447708115,0.23247851506064238,0.0,0.23420210299258423,4.819018698548434e-17,0.21948960676114623,1.517620619196542e-17,0.0,1.3010426069826053e-17
2021-02-16,1.4021602921546818e-17,0.0,2.42861286636753e-17,1.277361151259957e-16,0.5245185898601952,1.2516906624339047e-16,2.3050944413854163e-17,0.0,0.4063173992090597,0.0,1.1747439887144223e-17,0.06916401093074478
2021-02-17,0.0,0.0,0.0,0.3061662385944079,0.47205796434955166,3.632607556302716e-17,1.0986035287837889e-16,1.7516535943800152e-17,0.22177579705604045,9.657849649328172e-18,4.924986961648872e-17,0.0
2021-02-18,0.0,0.0,0.23386761459881467,0.07741466988269044,0.2400432705102226,0.0,0.13643176143051058,0.0,0.14408499858844584,0.0,5.204170427930421e-18,0.1681576849893163
2021-02-19,0.0,1.329945720385432e-17,0.0,0.0,0.5737951587427499,1.1327323835442136e-18,0.0,0.0,0.42620484125725056,1.3262815394658412e-17,9.579940676183633e-18,0.0
2021-02-22,0.10725790385897742,0.0,0.11440882643350635,0.0,0.0,0.35237746647326224,0.0,0.0,0.4259558032342541,0.0,1.463672932855431e-18,0.0
2021-02-23,8.11168047661275e-17,0.0,2.3727353999684006e-18,0.26127401683230517,0.49869877473817054,0.0,0.24002720842952419,4.163336342344337e-17,0.0,1.9217943790940736e-17,7.137286519768026e-18,1.532384607717011e-17
2021-02-24,1.0015430658247748e-17,0.0,0.0,0.12600528975596678,0.6934032873830527,1.1409385314348742e-17,2.7755575615628914e-17,6.242362941703174e-17,7.739347476125435e-17,4.417226454327837e-17,1.4233643912006092e-17,0.1805914228609806
2021-02-25,8.174312866285615e-17,0.0,0.0,0.0,0.6847663131740602,4.177909582814478e-17,0.0,0.0,0.0,0.0,2.827018121002658e-17,0.3152336868259401
2021-02-26,0.0,0.0,0.4402898288369106,0.0,0.292886123137055,1.392695817730523e-17,0.26682404802603493,1.0075887138406326e-18,0.0,0.0,9.736857553183305e-18,0.0
2021-03-01,0.0,0.0,9.643991479490618e-17,0.0,1.9678348967639878e-17,0.0,0.11098153891993741,0.0,0.8890184610800629,0.0,1.365270871607522e-16,0.0
2021-03-02,0.0,0.0,2.870245293854005e-17,0.0,0.7551061263925571,0.0,0.24489387360744277,0.0,2.0859662763876673e-17,0.0,1.4576978120626108e-17,7.28583859910259e-17
2021-03-03,0.0,0.0,0.22524055732207482,0.0,0.4006241996115279,4.140911947393815e-19,0.09318077784938249,6.028744670935191e-18,8.784817731697026e-19,3.4887213853396234e-17,2.71367693515982e-18,0.28095446521701484
2021-03-04,1.3877787807814457e-17,0.0,0.0,0.4773848157083945,0.5226151842916056,0.0,0.0,5.898059818321144e-17,1.7997756063259374e-17,0.0,1.0397498834135988e-16,2.4069288229178198e-17
2021-03-05,0.0,0.0,0.5031454180699676,0.0,0.49685458193003257,2.1584696211761394e-18,0.0,1.897135419077095e-17,8.913095762807501e-18,9.718911770819734e-18,3.831693457501695e-17,0.0
2021-03-08,8.438193341414921e-17,0.0,2.498001805406602e-16,0.0,0.0,3.1250812999551435e-17,1.751736732446572e-17,0.0,0.9999999999999998,0.0,3.753686127419467e-17,0.0
2021-03-09,0.0,0.0,0.0,0.0,0.3627120358839051,6.332836681383272e-17,0.2679528885210909,6.657470511278335e-17,0.36933507559500384,2.8480155295956014e-17,7.825439289901108e-17,1.7161066918364864e-18
2021-03-10,0.0,4.3221472985168645e-17,8.099435162841652e-17,0.0,0.5872590680841894,2.1752744722208038e-17,0.08221595523077516,7.262004538799355e-17,9.640340031763425e-17,4.587580844622044e-17,3.607850462561285e-18,0.3305249766850354
2021-03-11,0.0,6.527342776745988e-18,0.2902613876961088,0.0,0.0,0.0,0.34314908160060204,0.0,0.3665895307032895,0.0,0.0,0.0
2021-03-12,0.0,1.7889335846010823e-18,0.2320081844645787,0.16808053065771297,0.2769055140516484,5.0306980803327406e-17,0.12232256139967732,0.0,6.938893903907228e-18,7.914675859144182e-18,4.163336342344337e-17,0.20068320942638265
2021-03-15,0.0,0.0,5.285485590866834e-17,2.4936649967166602e-17,0.22671271558195139,0.0,0.22313495784713583,0.0,0.250482729642384,2.6454533008646308e-17,5.421010862427522e-18,0.299669596928529
2021-03-16,1.1892003505774319e-17,0.0,6.938893903907228e-18,0.1149338230757702,0.6119058852642438,9.947107399363436e-19,0.23946202300138253,3.275795813142293e-17,0.03369826865860355,3.962677249459206e-17,0.0,1.8497844361688353e-17
2021-03-17,2.804320584309363e-17,0.0,0.38022136058118666,0.0,0.598926835268028,0.0,0.020851804150785358,1.6200829333844512e-17,1.2647146147519402e-17,2.2279933543027783e-17,0.0,0.0
2021-03-18,0.17453403024396422,1.8973538018496328e-19,9.568084172184577e-18,0.0,0.576013984132975,0.0,0.24945198562306073,5.854691731421724e-18,1.927169361592984e-17,0.0,0.0,1.5368565794982025e-17
2021-03-19,0.11095493117057273,2.2551405187698492e-17,0.2429652577132938,0.18937119736785712,0.25841798048565456,5.275998821857586e-17,0.19829063326262164,7.762887554996212e-17,4.2934406030425976e-17,0.0,0.0,0.0
2021-03-22,3.0814879110195774e-33,0.0,0.2706657885614189,1.5150215151894127e-17,0.3762898185191459,0.0,0.10588448881907699,0.0,0.24715990410035857,0.0,1.6275411042088476e-18,0.0
2021-03-23,0.0,0.0,0.22907497550993727,0.11182698488841601,1.5612511283791264e-17,0.0,4.483459308412909e-18,0.0,0.3351617332617187,0.0,0.0,0.3239363063399282
2021-03-24,0.0,5.115136199989144e-18,0.0,7.224401184181368e-17,0.9466843273140706,0.0,1.8131537495329446e-16,1.0036394295719222e-16,0.053315672685929155,0.0,2.5525871408753496e-17,2.603850150180575e-17
2021-03-25,5.8214690701064884e-18,2.4065511289430183e-17,0.3167426376086412,0.0,0.5526876881841178,6.475865247447715e-18,0.0,0.0,0.0,0.0,1.7310587390586102e-17,0.13056967420724117
2021-03-26,0.0,0.07011471945398283,0.2659488723670269,0.0,0.2658699005955493,0.0,0.22670631986570497,1.9879152695971394e-17,0.17136018771773612,0.0,0.0,3.529651483044737e-17
2021-03-29,0.0,0.0,0.5746860352034341,0.0,1.158470791135453e-16,0.0,0.0,3.4507831218062696e-17,0.4253139647965658,5.106772735820542e-17,0.0,1.5633987707482366e-17
2021-03-30,0.0,4.6392226433627566e-17,1.1102230246251565e-16,0.4486301079906462,0.25018887500607667,0.0,0.20341551968115526,8.742392077943237e-18,0.09776549732212192,4.740873473842018e-17,9.551761340361942e-18,0.0
2021-03-31,0.0,0.0,0.2053951402908477,0.6846075904629476,0.0,0.0,0.0,0.0,0.10999726924620506,0.0,0.0,0.0
2021-04-01,1.6479873021779667e-17,0.0,0.21365886233321893,0.13110816817904894,0.22044049950748024,0.0,0.1581080999753262,0.0,0.1258178403342253,0.0,0.0,0.1508665296707007
2021-04-05,1.1454618466940024e-17,0.0,0.0,0.0,3.469446951953614e-17,0.5237695709844293,0.47623042901557083,0.0,0.0,0.0,0.0,0.0
2021-04-06,6.460397900076518e-17,5.590326796685559e-18,0.0,1.226086113787634e-16,4.7704895589362195e-17,0.4272103016678038,0.5727896983321961,0.0,5.286740353893963e-17,0.0,0.0,0.0
2021-04-07,0.0,5.2100094172100495e-18,0.0,0.0,0.0,0.5462904809262177,0.45370951907378265,0.0,0.0,1.48170999941534e-17,8.803902697801855e-18,0.0
2021-04-08,7.910250171079263e-18,0.0,1.249000902703301e-16,0.0,0.307324869390683,0.3456249382650259,0.34705019234429096,2.6470180752384458e-17,8.451178298091376e-17,1.8983079712040026e-17,1.5357649596422406e-18,0.0
2021-04-09,5.3197735165845034e-17,1.2775001682631284e-17,4.85722573273506e-17,6.646921924681337e-17,0.312193064520485,0.3287544954672711,0.359052440012244,3.8052570014449944e-17,0.0,0.0,0.0,0.0
2021-04-12,0.0,0.0,6.938893903907228e-17,2.821458142309777e-17,0.2768321763204267,0.29032561297987985,0.22213996908838715,0.2107022416113064,4.7644676848032955e-17,5.971194697508123e-17,2.1221120101599462e-17,0.0
2021-04-13,0.0,5.258510339727389e-17,1.3877787807814457e-17,0.0,0.2093246375044061,0.25075016206788153,0.2816617888629058,0.25826341156480676,0.0,3.8242653667110936e-17,3.0719751800738845e-17,0.0
2021-04-14,0.0,0.0,4.85722573273506e-17,7.547571340627206e-17,0.22679731625016158,0.26635108072334046,0.26228563462587307,0.24456596840062492,5.1975523992462754e-17,0.0,0.0,1.5640533610965616e-17
2021-04-15,0.0,2.1528610827632774e-17,2.7755575615628914e-17,7.194510137014254e-17,0.29391714707148603,0.19240788900491818,0.29913276578328146,0.2145421981403143,0.0,1.026562793033316e-17,4.389405456709349e-18,3.0331011162587e-17
2021-04-16,3.1532474652839066e-18,0.0,6.938893903907228e-18,0.0,0.29251680968246263,0.2983020169669903,0.19373569099913093,0.21544548235141625,0.0,1.0324888475916573e-17,1.0406416193944934e-17,0.0
2021-04-19,8.610420110170721e-17,0.0,7.632783294297951e-17,0.0,0.2824057453153179,0.2857564073038456,0.24992273670444326,0.18191511067639318,5.81010667968813e-17,2.1925821435960344e-18,0.0,1.531662691032947e-17
2021-04-20,0.0,6.74729837169711e-17,4.163336342344337e-17,0.0,0.25162146344580266,0.25261653960361613,0.2833915893019081,0.2123704076486729,3.616330602115981e-17,0.0,0.0,0.0
2021-04-21,8.56617423154149e-18,0.0,4.163336342344337e-17,0.0,0.26468129900988885,0.2591782481752747,0.2695459014326239,0.20659455138221253,0.0,0.0,2.5128333550157604e-17,0.0
2021-04-22,3.9122306882149655e-17,1.3184686464493304e-17,8.326672684688674e-17,4.060392395505688e-17,0.3266599559198894,0.2922006489312743,0.13229898746624574,0.2488404076825904,1.5112302839396322e-17,3.7453311773365616e-18,0.0,1.2400631801617865e-18
2021-04-23,0.0,0.0,0.18420265127394694,1.2037259880677683e-17,0.2102203598903482,0.20290296597777707,0.21086053863645032,0.1918134842214774,1.0463921510465697e-17,0.0,0.0,0.0
2021-04-26,0.0,0.0,0.20285750270798586,2.7802645984428634e-17,0.20613737345333674,0.19611455524015733,0.2047119989473193,0.19017856965120078,1.214306433183765e-17,0.0,2.139441613722148e-17,4.313244750029038e-17
2021-04-27,0.0,1.9245760643708595e-17,0.1835371149891695,0.0,0.20327714436802088,0.19823382294723238,0.2096385004388678,0.20531341725670965,4.3923559721434264e-17,0.0,0.0,2.710505431213761e-17
2021-04-28,2.0783521661237846e-17,2.630339396941574e-18,0.17373292328022738,2.0148079641127177e-18,0.21369853462498795,0.19978451257992497,0.20716114424348556,0.20562288527137398,5.898059818321144e-17,0.0,0.0,8.134383062434613e-17
2021-04-29,0.0,0.0,0.1970641015061904,0.0,0.20578413893684552,0.19128380477397194,0.20204632066150854,0.2038216341214838,1.734723475976807e-18,9.934283478223773e-18,1.0715557569680424e-17,0.0
2021-04-30,0.0,0.0,0.16412269146612285,6.322225718565558e-17,0.2043814563999801,0.20376284310830228,0.2165278723376385,0.2112051366879561,6.938893903907228e-17,0.0,0.0,8.645859657655343e-17
2021-05-03,1.091668770981085e-18,9.087869177012672e-18,0.17737411854297572,1.252674485128574e-17,0.21498354079351245,0.19765106271605257,0.20920858806138268,0.20078268988607662,0.0,0.0,1.3790986379284839e-17,0.0
2021-05-04,2.7755575615628914e-17,0.0,0.20565753762550662,3.9898639947466563e-17,0.19962022394170628,0.1953706175158363,0.2001165211033738,0.19923509981357704,4.85722573273506e-17,0.0,0.0,0.0
2021-05-05,0.0,0.0,0.19095115194472922,3.2959746043559335e-17,0.20197360938708983,0.19535404302021359,0.2107930431172385,0.20092815253072888,0.0,0.0,0.0,4.85722573273506e-17
2021-05-06,0.0,0.0,0.0,2.02969664601987e-17,0.26319764208225993,0.23246532860830763,0.2701694453243399,0.2341675839850927,4.149041868031132e-19,0.0,0.0,1.985975870279112e-17
2021-05-07,1.2181502330820312e-17,0.0,0.18743598411730153,2.729831375022793e-17,0.1955961956981288,0.19841916444543656,0.2142406481076764,0.2043080076314568,6.938893903907228e-18,2.0715093417022998e-18,6.778852303648354e-18,2.903259143532198e-17
2021-05-10,2.0816681711721685e-17,0.0,0.2012849009939537,0.0,0.20661578343801257,0.1960094831076505,0.19834686086710548,0.19774297159327772,2.7755575615628914e-17,0.0,0.0,2.8189256484623115e-17
2021-05-11,0.0,1.964923634603429e-17,0.17621908652992094,8.673617379884035e-18,0.2057365271569251,0.1991911546221736,0.2144760281178318,0.2043772035731486,0.0,1.0832052684998771e-17,0.0,1.3891531288563066e-17
2021-05-12,0.0,0.0,0.1795162113061822,1.0802080114710328e-17,0.2058012997690791,0.2027724700171427,0.2007402795030295,0.21116973940456635,4.163336342344337e-17,0.0,6.493244501728674e-18,0.0
2021-05-13,0.0,0.0,2.931682674400804e-16,6.638144526861105e-17,0.2636421168709738,0.23893501132582884,0.2544495855994782,0.24297328620371866,3.5454139508398567e-16,0.0,1.3042956253638796e-17,4.808727460025937e-17
2021-05-14,1.1275702593849246e-17,5.204170427930421e-18,0.15883099922626545,1.0408340855860843e-17,0.1736167313970057,0.17045440164356382,0.17413035736776752,0.17282618540218025,0.15014132496321725,0.0,0.0,0.0
2021-05-17,3.405246415595944e-17,0.0,0.16725156546594766,5.573485519144469e-17,0.1711702341318363,0.16351522210979466,0.16968253712469025,0.1671104486809926,0.16126999248673832,0.0,1.6403445424822553e-17,2.0816681711721685e-17
2021-05-18,0.0,3.903127820947816e-18,0.163564939248008,0.0,0.1781232284647895,0.16846709848455763,0.17655938745902003,0.17400852635886335,0.1392768199847616,1.951563910473908e-18,9.107298248878237e-18,0.0
2021-05-19,5.4643789493269423e-17,7.806255641895632e-18,0.16982247024088248,1.7780915628762273e-17,0.1690297162164455,0.16486759262837472,0.1698335550143085,0.16770722516304098,0.15873944073694793,0.0,0.0,2.190088388420719e-17
2021-05-20,2.0505389815964095e-17,0.0,0.20703729689725817,2.6231453524708398e-17,0.20732814242838524,0.17859668317384236,0.20208250986699716,0.20495536763351727,0.0,0.0,5.9970779953871884e-18,0.0
2021-05-21,0.0,0.0,0.19485089998897245,0.0,0.2160716662991849,0.19092357970873927,0.17685981976441428,0.2212940342386891,0.0,3.14652303953408e-17,3.283211054746349e-17,0.0
2021-05-24,1.7523429893166026e-17,0.0,0.1954898302235185,0.0,0.21201273562711245,0.17197443672318158,0.20794859054972833,0.21257440687645915,1.3877787807814457e-17,0.0,0.0,1.8072724217099376e-17
2021-05-25,0.0,1.951563910473908e-17,0.1718242643828152,0.0,0.1737949517877753,0.1657534504873823,0.17470683092623,0.17164915566406694,0.1422713467517303,2.4936649967166602e-17,2.5804011705155006e-17,0.0
2021-05-26,3.104783504056795e-17,3.6302233326211717e-17,0.12539094161679115,1.1304228115887026e-16,0.19921555661715107,0.1645198055308608,0.16539212681751278,0.18784411099553783,0.0,0.0,0.0,0.15763745842214646
2021-05-27,0.0,3.771644710217064e-17,0.21979117322440844,0.0,0.2156270555429526,0.1883336803857689,0.15671893730929434,0.21952915353757593,0.0,6.280926154396321e-17,4.517482047433362e-17,0.0
2021-05-28,0.0,0.0,0.18135608706338602,3.5592635314860755e-17,0.2162444181540345,0.18373046165668683,0.18995722661291684,0.22821767895896683,0.0,1.0834882340788226e-17,1.280941600314554e-17,0.0004941275540090301
2021-06-01,5.527164096390433e-17,0.0,0.1696681070546869,3.313685930655307e-17,0.17517324925714434,0.16891706441968163,0.16771366215773661,0.17482363404870518,2.688821387764051e-17,2.3228388805929062e-17,6.876776006121924e-18,0.14370428306204538
2021-06-02,0.0,7.53800142164876e-17,0.21681374607316947,0.0,0.24284199537192788,0.23060107921864303,0.0929603384272423,0.2167828409090174,0.0,1.0855228179005613e-17,0.0,0.0
2021-06-03,0.0,3.820183275655312e-17,0.1957768416717582,0.0,0.21026979955369227,0.20222012972119502,0.20035808713693012,0.19137514191642452,0.0,3.2394856227721365e-18,4.17467382673218e-18,3.469446951953614e-17
2021-06-04,0.0,1.3032469264054086e-17,0.1802989636389904,0.0,0.19658373225481562,0.20560266124992616,0.199766799546084,0.21774784331018388,2.3859977498626074e-18,1.4269270556008854e-17,1.3867242450436431e-17,0.0
2021-06-07,0.0,0.0,0.17508102093684647,0.0,0.16686290059583442,0.17374146085411948,0.17212299367715972,0.17726068372850384,0.0,1.1362438767648086e-16,5.5077470362263625e-17,0.13493094020753607
2021-06-08,3.067225630413701e-17,0.0,0.15754685956823541,3.1234158773724685e-17,0.15585842905955793,0.15080531644236034,0.14563329339302608,0.13418902659801504,0.0,0.0,0.1586170990248846,0.09734997591392054
2021-06-09,0.0,8.930571987769213e-18,0.1434531089580349,0.0,0.1441167122776598,0.15025320334536613,0.14476558432341216,0.15224652281539347,1.734723475976807e-18,1.2582629687642733e-17,0.14255751897402613,0.12260734930610755
2021-06-10,0.0,5.635593010062873e-17,0.14688483332261792,1.4993923463744734e-17,0.1489139956000437,0.1541759497795257,0.1357166759158689,0.1422558001571465,6.765421556309548e-17,0.0,0.1405503581648024,0.13150238705999473
2021-06-11,0.10225158503460934,4.85722573273506e-17,0.12022809440220736,0.10847502120810022,0.12016451737404235,0.1229667067907455,0.10167323422205826,0.11621231204757729,1.0408340855860843e-17,0.0,0.11036554856459742,0.0976629803560623
2021-06-14,3.655632190260421e-17,5.47314921408542e-17,0.2678138562521562,1.2566706910698721e-18,0.2695172290351936,3.962979666588493e-17,0.0,0.0,3.295554753530627e-17,0.0,0.22010833522597972,0.2425605794866705
2021-06-15,4.006172263299082e-18,6.26664886505156e-17,0.3468814223457696,4.660305153149934e-18,0.3472517275409143,2.875477966645677e-17,0.0,0.0,9.451803043528032e-17,2.342383135837039e-18,0.0,0.30586685011331594
2021-06-16,8.012344466901559e-18,0.0,0.4722137652628098,0.0,0.5277862347371908,0.0,1.3083752447009777e-16,3.557040720744435e-17,0.0,9.126227841434699e-17,0.0,0.0
2021-06-17,0.0,0.00027868263305352164,0.3254144611453276,4.269225330486026e-17,0.35137645534452694,6.29368277955624e-18,0.0,6.700798573143709e-18,0.0,3.51072956755477e-18,1.785681114894607e-17,0.32293040087709185
2021-06-18,0.2164747359221944,4.212125440106185e-17,0.2107109673768441,0.0,0.2140344740658513,3.789286592836838e-17,1.2468324983583301e-17,0.0,3.469446951953614e-18,2.0003530082357557e-17,0.18696050518490406,0.17181931745020587
2021-06-21,0.17198288138520987,8.28059409235804e-17,0.1728912161685632,7.345469718589293e-18,0.17253692517349561,2.6508743117270583e-17,4.580754178751256e-18,0.16779742599490108,3.0357660829594124e-18,6.388661301370835e-17,0.15349747712421347,0.16129407415361652
2021-06-22,0.17503617992388487,0.0,0.17161455808796425,0.0,0.1721219990363561,0.0,0.0,0.1674121357451452,9.974659986866641e-17,0.0,0.15272636607206658,0.16108876113458312
2021-06-23,0.1809171342098427,2.862293735361732e-17,0.1752162799303506,0.0,0.17461849278208247,3.312237636943216e-17,6.938893903907228e-17,0.1702983039260659,2.5695591487906455e-17,6.678685382510707e-17,0.15123793278971093,0.14771185636194734
2021-06-24,0.2115332142779563,0.0,0.20582704113397413,3.469446951953614e-18,0.20703889409875453,7.15573433840433e-18,0.0,0.0,0.0,0.0,0.18288423150045113,0.19271661898886414
2021-06-25,0.3440794096042899,7.621941272573096e-17,0.32651411046748263,1.734723475976807e-17,0.32940647992822725,0.0,0.0,0.0,1.1622647289044608e-16,0.0,0.0,5.551115123125783e-17
2021-06-28,0.25534384476124583,0.0,0.2533906141661534,3.960048435003305e-17,0.25471880103834876,0.0,3.6374982886888674e-17,1.0764772320065452e-16,0.0,1.1346175735060804e-16,2.8067283740218496e-17,0.23654674003425197
2021-06-29,0.0,9.19373622552633e-18,0.3416973755120735,0.0,0.34098640653894463,0.0,0.0,8.968425494201593e-18,2.0816681711721685e-17,0.0,0.0,0.3173162179489819
2021-06-30,3.505400730386704e-17,2.934703760907544e-17,0.3422095671406583,1.199978240393177e-17,0.34149995994158183,0.0,2.7903417860644855e-18,3.766514523482804e-17,4.5102810375396984e-17,0.0,7.077842420273119e-18,0.31629047291775975
2021-07-01,4.657811197304311e-18,0.0,0.3427715342340474,1.0160462576267479e-17,0.3413866639110365,0.0,0.0,1.594119766472763e-19,0.0,4.601312348965222e-17,0.0,0.31584180185491634
2021-07-02,0.0,5.201215408738554e-17,0.3410331759083368,0.0,0.3415478912396347,0.0,0.0,0.0,0.0,1.4917154043553556e-17,0.0,0.31741893285202866
2021-07-06,0.0,0.0,0.3398856496976272,0.0,0.340352051106395,1.3896499599978243e-17,6.706674243326872e-18,1.817861138413536e-17,1.5230709732800354e-17,0.0,0.0,0.31976229919597776
2021-07-07,0.0,1.0744865697031104e-17,0.34109036944831483,4.575186366352851e-18,0.3425719068694955,0.0,1.0291985152742895e-16,1.2966955549017131e-17,2.7755575615628914e-17,6.379015801625941e-17,0.0,0.31633772368218943
2021-07-08,0.33116596045776636,1.2902005852577503e-17,0.3340619345968548,0.0,0.3347721049453789,4.119968255444917e-18,3.924811864397526e-17,0.0,0.0,6.505213034913027e-19,4.336808689942018e-18,0.0
2021-07-09,0.2523268549870189,0.0,0.25744965891690963,3.187554387107383e-17,0.2579380759654835,2.7321894746634712e-17,5.3017486234541167e-17,0.0,0.0,1.6588293239028218e-17,6.407634839389331e-17,0.2322854101305879
2021-07-12,0.0,1.5681970298415575e-17,0.34098204098605295,0.0,0.34131754824709437,0.0,0.0,2.1904985217141712e-17,0.0,8.359168676663016e-17,0.0,0.3177004107668528
2021-07-13,0.24636739780025121,0.0,0.2585209668526451,0.0,0.25800548666506584,0.0,0.0,0.0,0.0,0.0,0.0,0.23710614868203844
2021-07-14,0.0,0.0,0.5000223351146692,3.778022191333886e-17,0.4999776648853306,3.525676656289139e-17,1.8497447753435318e-17,9.873701376273116e-18,1.3690737281590451e-17,3.041343043715819e-17,1.7529190351232453e-18,2.7755575615628914e-17
